,word
13869,对于
13870,当时
13871,社会
13872,悲观
13873,人民
13874,生活
13875,叹息
13876,原以为
13877,结尾
13878,悲剧
13879,式
13880,结尾
13881,但是
13882,出乎意料
13883,冉阿让
13884,虽然
13885,死去
13886,但是
13887,马吕斯
13888,珂
13889,赛特
13890,包
13891, 
13892,很久没
13893,这样
13894,酣畅淋漓
13895,读过
13896,读过
13897,时间跨度
13898,最长
13899,一本
13900,停下
13901,俩
13902,摘录
13903,思考
13904,最多
13905,一本
13906,冉阿让
13907,伟大
13908,毋庸置疑
13909,先生
13910,一件
13911,事要
13912,告诉您
13913,过去
13914,苦役
13915,犯
13916,这句
13917,话
13918,说出
13919,时
13920,人格
13921,便
13922,上升
13923,无法
13924,企及
13925,高度
13926,自己
13927,些
13928,什
13929, 
13930,历时
13931,将近
13932,一个月
13933,终于
13934,雨果
13935,悲惨世界
13936,整体
13937,感受
13938,无愧
13939,大师
13940,风范
13941,整个
13942,法国
13943,历史
13944,甚至
13945,整个
13946,欧洲
13947,文化
13948,历程
13949,了如指掌
13950,发现自己
13951,有太多
13952,人物
13953,事件
13954,自己
13955,不曾
13956,了解
13957,更加
13958,感叹
13959,自己
13960,浅薄
13961,当然
13962,自己
13963,喜欢
13964,地方
13965,太厚
13966,人物
13967,情景
13968,片
13969, 
13970,悲惨世界
13971,雨果
13972,内容提要
13973,:
13974,冉阿让
13975,偷窃
13976,一块
13977,面包
13978,判罚
13979,越狱
13980,成功
13981,以马
13982,德兰
13983,先生
13984,名义
13985,建
13986,造
13987,工厂
13988,深受
13989,人们
13990,爱戴
13991,当上
13992,市长
13993,但是
13994,苦行
13995,犯
13996,身份
13997,永远
13998,逃避
13999,不了
14000,警察
14001,追捕
14002,于是
14003,放弃
14004,市长
14005,继续
14006,逃难
14007,受芳
14008,汀
14009,之托
14010,领养
14011,小女孩
14012,珂
14013,赛特
14014,将
14015,她
14016,当
14017,女儿
14018, 
14019,花
14020,将近
14021,2
14022,月
14023,气势恢宏
14024,浪漫主义
14025,巨著
14026,前
14027,10%
14028,英文版
14029,实在
14030,下去
14031,换成
14032,中文版
14033,）
14034,说实话
14035,经常
14036,在读
14037,无法自拔
14038,突然
14039,卡壳
14040,下去
14041,之前
14042,内容
14043,完全
14044,了解
14045,所以
14046,刚
14047,开始
14048,理解
14049,雨果
14050,为什么
14051,这样
14052,事无巨细
14053,地
14054,描写
14055,滑铁
14056, 
14057,善良
14058,或许
14059,可以
14060,拯救
14061,许多
14062,幸福
14063,作品
14064,悲惨世界
14065,感悟
14066,故事
14067,卞福
14068,汝
14069,主教
14070,赠予
14071,冉阿让
14072,银
14073,烛台
14074,救赎
14075,那个
14076,苦命
14077,悲惨
14078,幸福
14079,可怜
14080,银
14081,烛台
14082,从此
14083,冉阿让
14084,心中
14085,成为
14086,人道主义
14087,精神
14088,向导
14089,卞福
14090,汝
14091,主教
14092,死后
14093,将
14094,一种
14095,崇高
14096,博爱
14097,精神
14098,延续下去
14099,直到
14100,今天
14101, 
14102,善良
14103,或许
14104,可以
14105,拯救
14106,许多
14107,幸福
14108,作品
14109,悲惨世界
14110,感悟
14111,故事
14112,卞福
14113,汝
14114,主教
14115,赠予
14116,冉阿让
14117,银
14118,烛台
14119,救赎
14120,那个
14121,苦命
14122,悲惨
14123,幸福
14124,可怜
14125,银
14126,烛台
14127,从此
14128,冉阿让
14129,心中
14130,成为
14131,人道主义
14132,精神
14133,向导
14134,卞福
14135,汝
14136,主教
14137,死后
14138,将
14139,一种
14140,崇高
14141,博爱
14142,精神
14143,延续下去
14144,直到
14145,今天
14146, 
14147,很久以前
14148,一直
14149,喜欢
14150,雨果
14151,并非
14152,崇拜
14153,文笔
14154,甚至
14155,那时
14156,未
14157,完整
14158,看过
14159,任何
14160,作品
14161,觉得
14162,自己
14163,喜欢
14164,这位
14165,作家
14166,一位
14167,自由
14168,人道主义
14169,战士
14170,以前
14171,不过
14172,别人
14173,人生
14174,作品
14175,简单
14176,概括
14177,现在
14178,看过
14179,悲惨世界
14180,以后
14181,才
14182,真正
14183,认识
14184, 
14185,情节
14186,接近
14187,尾声
14188,没想到
14189,沙威会
14190,投水
14191,永远
14192,掩埋
14193,瓦尔
14194,身份
14195,还是
14196,瓦尔
14197,留
14198,许多次
14199,眼泪
14200,种种
14201,阴差阳错
14202,马里
14203,于斯
14204,看不清
14205,真相
14206,看清
14207,同让
14208,瓦尔
14209,站
14210,一起
14211,走进
14212,重重
14213,黑暗
14214,坟墓
14215,一般
14216,地方
14217,珂
14218,赛特
14219,救回
14220,她
14221,爱人
14222,还好
14223,始终
14224,一起
14225,珂
14226,赛特
14227,为了
14228,爱情
14229,不管不顾
14230, 
14231,结局
14232,泪目
14233,宏大
14234,叙事
14235,名著
14236,无论是
14237,人性
14238,深刻
14239,挖掘
14240,还是
14241,跌宕起伏
14242,故事
14243,个人
14244,阅读
14245,史上
14246,里程碑
14247,一样
14248,无比
14249,动容
14250,之作
14251,阅读
14252,心情
14253,复杂
14254,仿佛
14255,作为
14256,亲眼
14257,观看
14258,旁观者
14259,或者
14260,主角
14261,朋友
14262,近距离
14263,感受
14264,书中
14265,人物
14266,命运
14267,不胜唏嘘
14268,责任
14269,担当
14270,吃苦耐劳
14271,善良
14272,冉阿让
14273,人格
14274,构成
14275,充
14276, 
14277,128
14278,万字
14279,1435
14280,页
14281,前后
14282,用
14283,快
14284,一个月
14285,终于
14286,享誉
14287,全球
14288,世界名著
14289,贫穷
14290,两个
14291,孩子
14292,儿子
14293,叫
14294,偷盗
14295,女儿
14296,叫
14297,饥饿
14298,这是
14299,穷苦
14300,悲惨
14301,故事
14302,凡人
14303,变成
14304,圣贤
14305,故事
14306,不论
14307,身份
14308,卑贱
14309,灵魂
14310,可以
14311,达到
14312,人类
14313,高尚
14314,极限
14315,雨果
14316,通过
14317,冉阿让
14318,讲述
14319, 
14320,关于
14321,悲惨世界
14322,不是
14323,这是
14324,一次
14325,灵魂
14326,救赎
14327,悲惨世界
14328,最后
14329,真是
14330,大为
14331,震撼
14332,像
14333,一把
14334,利剑
14335,将
14336,冷漠
14337,自私
14338,傲慢
14339,无知
14340,面具
14341,劈开
14342,露出
14343,才
14344,真善美
14345,才
14346,社会
14347,生活
14348,应有
14349,心态
14350,鸿篇巨制
14351,教导
14352,恶
14353,走向
14354,善
14355,从不
14356,公正
14357,走向
14358,公正
14359,虚
14360, 
14361,同时
14362,电影版
14363,音乐剧
14364,版本
14365,还是
14366,觉得
14367,最老
14368,版本
14369,经典
14370,确实
14371,悲惨
14372,世界
14373,穷人
14374,因
14375,偷
14376,面包
14377,坐
14378,苦牢
14379,警察
14380,因
14381,坚守
14382,职责
14383,选择
14384,自杀
14385,多么
14386,悲
14387,催
14388,历史
14389,洪流
14390,无法
14391,阻挡
14392,唯有
14393,坚守
14394,自己
14395,心中
14396,信仰
14397,不是
14398,跟随
14399,别人
14400,信仰
14401,而活
14402,或许
14403,才
14404,逃脱
14405,洪流
14406,卷
14407,走
14408,最好
14409,那么
14410, 
14411,情节
14412,主人公
14413,冉阿让
14414,虽然
14415,有过
14416,几次
14417,非常
14418,激烈
14419,内心
14420,冲突
14421,最终
14422,战胜
14423,自己
14424,天性
14425,善良
14426,卞福
14427,汝
14428,主教
14429,发现
14430,激发
14431,内
14432,心中
14433,善良
14434,部分
14435,某个
14436,来说
14437,后半生
14438,甚至
14439,幸福
14440,心灵
14441,信仰
14442,所
14443,坚持
14444,东西
14445,最爱
14446,人物
14447,小
14448,伽
14449,弗洛
14450,什
14451,生活
14452,苦难
14453,之中
14454,从未
14455,得到
14456,过爱
14457,但他却
14458, 
14459,每次
14460,名著
14461,时
14462,这样
14463,顾虑
14464,害怕
14465,自己
14466,进去
14467,毕竟
14468,自己
14469,水平
14470,有限
14471,怕
14472,自己
14473,理解
14474,不了
14475,例如
14476,百年孤独
14477,初次
14478,打开
14479,悲惨世界
14480,忐忑
14481,习惯性
14482,作者
14483,介绍
14484,序言
14485,竟然
14486,一种
14487,似曾相识
14488,感觉
14489,毕竟
14490,冉阿让
14491,故事
14492,陌生
14493,这样
14494,一种
14495,熟悉
14496,感
14497,几
14498, 
14499,耗时
14500,大概
14501,10
14502,天
14503,将
14504,这本
14505,巨著
14506,悲惨世界
14507,每当
14508,想起
14509,总是
14510,满含热泪
14511,看至
14512,最后
14513,几页
14514,眼泪
14515,终于
14516,止不住
14517,地
14518,流下来
14519,伟大
14520,冉阿让
14521,天使
14522,终是
14523,这位
14524,受尽
14525,苦难
14526,同时
14527,那么
14528,伟大
14529,那么
14530,英雄
14531,善良
14532,勇敢
14533,正直
14534,带走
14535,现在
14536,先后顺序
14537,谈一谈
14538,里面
14539,出现
14540,人物
14541, 
14542,释放
14543,无限
14544,光明
14545,人心
14546,制造
14547,无边
14548,黑暗
14549,人心
14550,光明
14551,黑暗
14552,交织着
14553,厮杀
14554,眷恋
14555,万般无奈
14556,人世间
14557,回到
14558,2021
14559,2
14560,月
14561,腊月
14562,二十八
14563,春节假期
14564,开始
14565,每次
14566,长假
14567,或者
14568,开年
14569,习惯性
14570,阅读
14571,大部头
14572,加之
14573,套书
14574,去年
14575,疫情
14576,期间
14577,买
14578,一直
14579,放在
14580,家里
14581,没
14582, 
14583,情节
14584,一个五十多岁
14585,男人
14586,养
14587,8
14588,岁
14589,出头
14590,养女
14591,10
14592,之后
14593,养女
14594,一点
14595,误会
14596,跟
14597,养父
14598,逐渐
14599,失去
14600,联系
14601,最后
14602,男人
14603,带
14604,病痛
14605,教堂
14606,孤独
14607,终老
14608,悲惨世界
14609,冉阿让
14610,珂
14611,赛特
14612,故事
14613,珂
14614,赛特
14615,无疑
14616,悲惨世界
14617,饱受
14618,争议
14619,角色
14620,8
14621,岁
14622,以前
14623,她
14624,一直
14625,另
14626,一对
14627,养父母
14628,家里
14629,遭受
14630,虐
14631, 
14632,说实话
14633,应该
14634,算是
14635,我读
14636,费劲
14637,作者
14638,主线
14639,剧情
14640,说实话
14641,讲
14642,真的
14643,大篇幅
14644,讲
14645,一些
14646,主线
14647,无关
14648,故事
14649,还有
14650,一些
14651,议论
14652,作者
14653,哲学
14654,讨论
14655,第一遍
14656,有些
14657,懵
14658,第二遍
14659,阅读
14660,突然
14661,发现
14662,宝藏
14663,作者
14664,那些
14665,大面积
14666,主线
14667,无关
14668,剧情
14669,其实
14670,当时
14671,挺
14672,有用
14673,毕竟
14674, 
14675,缺
14676,第二卷
14677,沉沦
14678,第十二章
14679,~
14680,第十三章
14681,大部分
14682,内容
14683,无论是
14684,电子版
14685,还是
14686,纸质
14687,版
14688,两章
14689,尤其
14690,冉阿让
14691,无意
14692,抢
14693,小杰尔卫
14694,钱
14695,思想
14696,转变
14697,过程
14698,重要
14699,章节
14700,简直
14701,忍受
14702,纸张
14703,印刷
14704,数一数二
14705,出现
14706,这种
14707,事故
14708,实在
14709,可惜
14710,希望
14711,出版
14712,方
14713,赶紧
14714,出
14715,精装
14716,修订版
14717, 
14718,很多
14719,疑问
14720,他们
14721,看起来
14722,好
14723,哪里
14724,悲惨
14725,这里
14726,斗胆
14727,尝试
14728,回答
14729,一下
14730,18
14731,世纪
14732,前后
14733,法国
14734,动荡
14735,期
14736,来看
14737,一看
14738,当时
14739,法国
14740,事件
14741,1789
14742,法国
14743,大革命
14744,结束
14745,1000
14746,多年
14747,封建统治
14748,1792
14749,法兰西
14750,第一
14751,共和国
14752,成立
14753,国王
14754,路易十六
14755,推上
14756,断头台
14757,1799
14758,拿破
14759, 
14760,情节
14761,长恨歌
14762,作者
14763,王安忆
14764,曾经
14765,这样
14766,评价
14767,悲惨世界
14768,阅读
14769,世界
14770,两座
14771,大山
14772,一座
14773,悲惨世界
14774,一座
14775,战争
14776,和平
14777,一直
14778,想
14779,去
14780,攀登
14781,两部
14782,作品
14783,太
14784,重大
14785,规模
14786,非常
14787,宏大
14788,现在
14789,有个
14790,奇怪
14791,现象
14792,当代
14793,作品
14794,进行
14795,过度
14796,解释
14797,很小
14798,很小
14799,细节
14800,赋予
14801,很多很多
14802,意义
14803, 
14804,情节
14805,冉阿让
14806,串起
14807,悲惨世界
14808,奴隶
14809,封建制度
14810,起
14811,经过
14812,滑铁卢
14813,一战
14814,七月
14815,革命
14816,波浪
14817,最后
14818,六月
14819,初
14820,马克
14821,将军
14822,死
14823,共和党
14824,派
14825,葬礼
14826,那天
14827,实施
14828,大规模
14829,示威
14830,最终
14831,起义者
14832,阵亡
14833,收尾
14834,冉阿让
14835,1796
14836,关进去
14837,因
14838,打破
14839,一块
14840,玻璃
14841,拿
14842,面包
14843,期间
14844,几次
14845,逃跑
14846,加重
14847,刑罚
14848,长达
14849,19
14850, 
14851,冉阿让
14852,传奇
14853,一生
14854,穿插
14855,叙事
14856,换
14857,视角
14858,叙事
14859,整个
14860,故事
14861,非常
14862,完整
14863,吸引
14864,这是
14865,关于
14866,法国
14867,历史
14868,人民
14869,著作
14870,人性
14871,向善
14872,典范
14873,生命
14874,灵魂
14875,对抗
14876,艰难
14877,生活
14878,引
14879,路灯
14880,对于
14881,生活
14882,艰难
14883,人性
14884,善良
14885,邪恶
14886,描写
14887,非常
14888,真实
14889,深深
14890,触动
14891,内心
14892,前后
14893,近半年
14894,考研
14895, 
14896,悲惨世界
14897,35
14898,第二卷
14899,战船
14900,俄里
14901,翁
14902,号
14903,01
14904,二四六
14905,〇
14906,一号
14907,变成
14908,九四
14909,三
14910,〇
14911,号
14912,雨果
14913,夜色
14914,有时
14915,那样
14916,助人
14917,杀兴
14918,抟
14919,扶摇
14920,按
14921,天黑
14922,风高夜
14923,杀人放火
14924,时
14925,大雨
14926,明写
14927,那夜
14928,月亮
14929,好
14930,中国
14931,这句
14932,俗话
14933,讲
14934,月亮
14935,黑夜
14936,只是
14937,强调
14938,夜深
14939,雨果
14940,临时
14941,想起
14942,情景
14943,写
14944,一句
14945,话
14946, 
14947,悲惨世界
14948,33
14949,第一卷
14950,滑铁卢
14951,02
14952,乌古蒙
14953,雨果
14954,乌古蒙
14955,好
14956,古者
14957,来说
14958,应当
14959,雨果
14960,蒙
14961,抟
14962,扶摇
14963,按
14964,呵呵
14965,像
14966,今天
14967,网上
14968,伪装
14969,学问
14970,者
14971,偏要
14972,责备
14973,小学
14974,语文
14975,老师
14976,硬劲要
14977,学生
14978,成
14979,石径
14980,斜
14981,xie2
14982,）
14983,非
14984,石径
14985,斜
14986,xia2
14987,）
14988,雨果
14989,便是
14990,拿破仑
14991,当年
14992,企图
14993,攻破
14994,那个
14995,院子
14996,情形
14997,一隅之地
14998, 
14999,情节
15000,高中
15001,断断续续
15002,带来
15003,震撼
15004,可谓
15005,大
15006,可惜
15007,忙于
15008,学业
15009,假
15010,）
15011,故事
15012,情节
15013,慢慢
15014,淡忘
15015,今天
15016,大学
15017,寒假
15018,回家
15019,偶然
15020,记起
15021,摸
15022,书籍
15023,时
15024,记忆
15025,便
15026,一股脑
15027,涌上
15028,心头
15029,雨果
15030,真不愧是
15031,大师
15032,笔力
15033,雄厚
15034,如今
15035,再
15036,依旧
15037,可以
15038,感受
15039,得到
15040,当然
15041,以为
15042,这一版
15043, 
15044,悲惨世界
15045,31
15046,第五卷
15047,下坡路
15048,11
15049,基督
15050,救
15051,雨果
15052,芳汀
15053,故事
15054,说明
15055,什么
15056,呢
15057,说明
15058,社会
15059,收买
15060,奴隶
15061,/
15062,/
15063,向
15064,谁
15065,收买
15066,向
15067,贫苦
15068,收买
15069,/
15070,/
15071,向
15072,饥寒
15073,孤独
15074,遗弃
15075,贫困
15076,收买
15077,令人
15078,痛心
15079,买卖
15080,灵魂
15081,交换
15082,一块
15083,面包
15084,贫苦
15085,卖出
15086,社会
15087,买进
15088,抟
15089,扶摇
15090,按
15091,大雨
15092,跳
15093,舞台
15094,上来
15095,简直
15096, 
15097,悲惨世界
15098,29
15099,第五卷
15100,下坡路
15101,05
15102,天边
15103,隐约
15104,闪电
15105,待续
15106,）
15107,雨果
15108,灵魂
15109,[
15110,1
15111,]
15112,实际
15113,[
15114,2
15115,]
15116,灵魂
15117,自己
15118,目的
15119,[
15120,3
15121,]
15122,因此
15123,上帝
15124,才
15125,赋予
15126,智慧
15127,这就是说
15128,赋予
15129,教育性
15130,[
15131,4
15132,]
15133,社会
15134,良好
15135,教育
15136,可以
15137,任何
15138,类型
15139,灵魂
15140,发展
15141,固有
15142,优点
15143,抟
15144,扶摇
15145,按
15146,编号
15147,我加
15148,关于
15149,[
15150,1
15151,]
15152, 
15153,悲惨世界
15154,25
15155,第三卷
15156,一八
15157,七年
15158,内
15159,07
15160,多罗
15161,米
15162,埃
15163,高见
15164,雨果
15165,多罗
15166,米
15167,埃
15168,开口
15169,应当
15170,得
15171,太快
15172,大声
15173,你们
15174,春天
15175,吧
15176,如果
15177,来得
15178,太快
